,state,democrat,republican,totalVoter1976.2016,target,MapDate,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
6023,PA,27761415,26326922,54088337,Blue,20171031,39552.1,5736.96,0,0,0,0,10/31/2017,6/11/2017,1
6024,PA,27761415,26326922,54088337,Blue,20171024,22597.14,22691.93,0,0,0,0,10/24/2017,10/30/2017,1
6025,PA,27761415,26326922,54088337,Blue,20171017,31822.05,13467.01,0,0,0,0,10/17/2017,10/23/2017,1
6026,PA,27761415,26326922,54088337,Blue,20171010,31822.05,13467.01,0,0,0,0,10/10/2017,10/16/2017,1
6027,PA,27761415,26326922,54088337,Blue,20171003,31875.95,13413.11,0,0,0,0,3/10/2017,9/10/2017,1
6028,PA,27761415,26326922,54088337,Blue,20170926,35909.69,9379.37,0,0,0,0,9/26/2017,2/10/2017,1
6029,PA,27761415,26326922,54088337,Blue,20170919,44121.61,1167.45,0,0,0,0,9/19/2017,9/25/2017,1
6030,PA,27761415,26326922,54088337,Blue,20170912,45289.06,0,0,0,0,0,12/9/2017,9/18/2017,1
6031,PA,27761415,26326922,54088337,Blue,20170905,45289.06,0,0,0,0,0,5/9/2017,11/9/2017,1
6032,PA,27761415,26326922,54088337,Blue,20170829,45289.06,0,0,0,0,0,8/29/2017,4/9/2017,1
6033,PA,27761415,26326922,54088337,Blue,20170822,45289.06,0,0,0,0,0,8/22/2017,8/28/2017,1
6034,PA,27761415,26326922,54088337,Blue,20170815,45289.06,0,0,0,0,0,8/15/2017,8/21/2017,1
6035,PA,27761415,26326922,54088337,Blue,20170808,45289.06,0,0,0,0,0,8/8/2017,8/14/2017,1
6036,PA,27761415,26326922,54088337,Blue,20170801,45289.06,0,0,0,0,0,1/8/2017,7/8/2017,1
6037,PA,27761415,26326922,54088337,Blue,20170725,45289.06,0,0,0,0,0,7/25/2017,7/31/2017,1
6038,PA,27761415,26326922,54088337,Blue,20170718,45289.06,0,0,0,0,0,7/18/2017,7/24/2017,1
6039,PA,27761415,26326922,54088337,Blue,20170711,45289.06,0,0,0,0,0,11/7/2017,7/17/2017,1
6040,PA,27761415,26326922,54088337,Blue,20170704,43753.4,1535.66,0,0,0,0,4/7/2017,10/7/2017,1
6041,PA,27761415,26326922,54088337,Blue,20170627,43899.97,1389.09,0,0,0,0,6/27/2017,3/7/2017,1
6042,PA,27761415,26326922,54088337,Blue,20170620,42235.48,3053.58,0,0,0,0,6/20/2017,6/26/2017,1
6043,PA,27761415,26326922,54088337,Blue,20170613,45240.13,48.93,0,0,0,0,6/13/2017,6/19/2017,1
6044,PA,27761415,26326922,54088337,Blue,20170606,45289.06,0,0,0,0,0,6/6/2017,12/6/2017,1
6045,PA,27761415,26326922,54088337,Blue,20170530,41982.46,3306.6,0,0,0,0,5/30/2017,5/6/2017,1
6046,PA,27761415,26326922,54088337,Blue,20170523,41937.65,3351.41,0,0,0,0,5/23/2017,5/29/2017,1
6047,PA,27761415,26326922,54088337,Blue,20170516,41937.64,3351.42,0,0,0,0,5/16/2017,5/22/2017,1
6048,PA,27761415,26326922,54088337,Blue,20170509,41840.06,3449.01,0,0,0,0,9/5/2017,5/15/2017,1
6049,PA,27761415,26326922,54088337,Blue,20170502,38576.51,6712.56,3461.81,0,0,0,2/5/2017,8/5/2017,1
6050,PA,27761415,26326922,54088337,Blue,20170425,37084.6,8204.46,3710.31,0,0,0,4/25/2017,1/5/2017,1
6051,PA,27761415,26326922,54088337,Blue,20170418,36005.48,9283.59,4965.43,0,0,0,4/18/2017,4/24/2017,1
6052,PA,27761415,26326922,54088337,Blue,20170411,36005.48,9283.59,4965.43,0,0,0,11/4/2017,4/17/2017,1
6053,PA,27761415,26326922,54088337,Blue,20170404,30289.98,14999.09,5237.38,0,0,0,4/4/2017,10/4/2017,1
6054,PA,27761415,26326922,54088337,Blue,20170328,29621.95,15667.12,6272.25,0,0,0,3/28/2017,3/4/2017,1
6055,PA,27761415,26326922,54088337,Blue,20170321,29621.95,15667.12,6272.25,0,0,0,3/21/2017,3/27/2017,1
6056,PA,27761415,26326922,54088337,Blue,20170314,28455.88,16833.19,10575.12,0,0,0,3/14/2017,3/20/2017,1
6057,PA,27761415,26326922,54088337,Blue,20170307,28430.58,16858.48,12342.9,0,0,0,7/3/2017,3/13/2017,1
6058,PA,27761415,26326922,54088337,Blue,20170228,28430.58,16858.48,12342.9,0,0,0,2/28/2017,6/3/2017,1
6059,PA,27761415,26326922,54088337,Blue,20170221,26467.12,18821.94,12338,0,0,0,2/21/2017,2/27/2017,1
6060,PA,27761415,26326922,54088337,Blue,20170214,26467.12,18821.94,12338,0,0,0,2/14/2017,2/20/2017,1
6061,PA,27761415,26326922,54088337,Blue,20170207,26467.12,18821.94,12357.36,201.02,0,0,7/2/2017,2/13/2017,1
6062,PA,27761415,26326922,54088337,Blue,20170131,26467.12,18821.94,12357.36,201.02,0,0,1/31/2017,6/2/2017,1
6063,PA,27761415,26326922,54088337,Blue,20170124,26467.12,18821.94,13169.5,201.02,0,0,1/24/2017,1/30/2017,1
6064,PA,27761415,26326922,54088337,Blue,20170117,20522.36,24766.7,12338.96,1802.15,0,0,1/17/2017,1/23/2017,1
6065,PA,27761415,26326922,54088337,Blue,20170110,19620.06,25669,12498.27,1802.15,0,0,10/1/2017,1/16/2017,1
6066,PA,27761415,26326922,54088337,Blue,20170103,19560.77,25728.29,12498.27,1802.15,0,0,3/1/2017,9/1/2017,1
6067,PA,27761415,26326922,54088337,Blue,20161227,19560.77,25728.29,12498.27,1802.15,3.97,0,12/27/2016,2/1/2017,1
6068,PA,27761415,26326922,54088337,Blue,20161220,19560.77,25728.29,12498.27,1802.15,3.97,0,12/20/2016,12/26/2016,1
6069,PA,27761415,26326922,54088337,Blue,20161213,17404.69,27884.38,14838.58,1802.15,3.97,0,12/13/2016,12/19/2016,1
6070,PA,27761415,26326922,54088337,Blue,20161206,17137.51,28151.55,15281.26,1802.15,3.97,0,6/12/2016,12/12/2016,1
6071,PA,27761415,26326922,54088337,Blue,20161129,17139.83,28149.24,15553.16,1802.15,3.97,0,11/29/2016,5/12/2016,1
6072,PA,27761415,26326922,54088337,Blue,20161122,17139.83,28149.24,15553.16,1802.15,3.97,0,11/22/2016,11/28/2016,1
6073,PA,27761415,26326922,54088337,Blue,20161115,17193.6,28095.46,12896.57,1802.15,3.97,0,11/15/2016,11/21/2016,1
6074,PA,27761415,26326922,54088337,Blue,20161108,20330.2,24958.86,7258.79,396.78,0,0,8/11/2016,11/14/2016,1
6075,PA,27761415,26326922,54088337,Blue,20161101,23219.47,22069.59,7258.79,396.78,0,0,1/11/2016,7/11/2016,1
6076,PA,27761415,26326922,54088337,Blue,20161025,23543.74,21745.33,7434.74,396.78,0,0,10/25/2016,10/31/2016,1
6077,PA,27761415,26326922,54088337,Blue,20161018,23254.14,22034.92,9279.16,2532.58,0,0,10/18/2016,10/24/2016,1
6078,PA,27761415,26326922,54088337,Blue,20161011,27590.8,17698.26,9279.16,2532.58,0,0,11/10/2016,10/17/2016,1
6079,PA,27761415,26326922,54088337,Blue,20161004,27471.44,17817.63,9165.03,2532.58,0,0,4/10/2016,10/10/2016,1
6080,PA,27761415,26326922,54088337,Blue,20160927,16171.64,29117.42,8853.8,2532.58,0,0,9/27/2016,3/10/2016,1
6081,PA,27761415,26326922,54088337,Blue,20160920,17976.32,27312.74,8853.8,2532.58,0,0,9/20/2016,9/26/2016,1
6082,PA,27761415,26326922,54088337,Blue,20160913,18879.26,26409.8,8860.42,2532.58,0,0,9/13/2016,9/19/2016,1
6083,PA,27761415,26326922,54088337,Blue,20160906,17191.17,28097.89,8434.89,2540.76,0,0,6/9/2016,12/9/2016,1
6084,PA,27761415,26326922,54088337,Blue,20160830,18060.41,27228.66,8434.89,2540.76,0,0,8/30/2016,5/9/2016,1
6085,PA,27761415,26326922,54088337,Blue,20160823,19407.62,25881.45,9262.37,2540.76,0,0,8/23/2016,8/29/2016,1
6086,PA,27761415,26326922,54088337,Blue,20160816,18824.96,26464.1,9262.37,2600.61,0,0,8/16/2016,8/22/2016,1
6087,PA,27761415,26326922,54088337,Blue,20160809,15693.81,29595.26,11392.86,3362.71,0,0,9/8/2016,8/15/2016,1
6088,PA,27761415,26326922,54088337,Blue,20181127,45289.06,0,0,0,0,0,11/27/2018,3/12/2018,1
6089,PA,27761415,26326922,54088337,Blue,20181120,45289.06,0,0,0,0,0,11/20/2018,11/26/2018,1
6090,PA,27761415,26326922,54088337,Blue,20181113,45289.06,0,0,0,0,0,11/13/2018,11/19/2018,1
6091,PA,27761415,26326922,54088337,Blue,20181106,45289.06,0,0,0,0,0,6/11/2018,12/11/2018,1
6092,PA,27761415,26326922,54088337,Blue,20181030,45289.06,0,0,0,0,0,10/30/2018,5/11/2018,1
6093,PA,27761415,26326922,54088337,Blue,20181023,45289.06,0,0,0,0,0,10/23/2018,10/29/2018,1
6094,PA,27761415,26326922,54088337,Blue,20181016,45289.06,0,0,0,0,0,10/16/2018,10/22/2018,1
6095,PA,27761415,26326922,54088337,Blue,20181009,45289.06,0,0,0,0,0,9/10/2018,10/15/2018,1
6096,PA,27761415,26326922,54088337,Blue,20181002,45289.06,0,0,0,0,0,2/10/2018,8/10/2018,1
6097,PA,27761415,26326922,54088337,Blue,20180925,45289.06,0,0,0,0,0,9/25/2018,1/10/2018,1
6098,PA,27761415,26326922,54088337,Blue,20180918,45289.06,0,0,0,0,0,9/18/2018,9/24/2018,1
6099,PA,27761415,26326922,54088337,Blue,20180911,45289.06,0,0,0,0,0,11/9/2018,9/17/2018,1
6100,PA,27761415,26326922,54088337,Blue,20180904,45289.06,0,0,0,0,0,4/9/2018,10/9/2018,1
6101,PA,27761415,26326922,54088337,Blue,20180828,45008.99,280.07,0,0,0,0,8/28/2018,3/9/2018,1
6102,PA,27761415,26326922,54088337,Blue,20180821,45289.06,0,0,0,0,0,8/21/2018,8/27/2018,1
6103,PA,27761415,26326922,54088337,Blue,20180814,45289.06,0,0,0,0,0,8/14/2018,8/20/2018,1
6104,PA,27761415,26326922,54088337,Blue,20180807,45289.06,0,0,0,0,0,7/8/2018,8/13/2018,1
6105,PA,27761415,26326922,54088337,Blue,20180731,45289.06,0,0,0,0,0,7/31/2018,6/8/2018,1
6106,PA,27761415,26326922,54088337,Blue,20180724,45193.6,95.46,0,0,0,0,7/24/2018,7/30/2018,1
6107,PA,27761415,26326922,54088337,Blue,20180717,44186.24,1102.83,0,0,0,0,7/17/2018,7/23/2018,1
6108,PA,27761415,26326922,54088337,Blue,20180710,45289.06,0,0,0,0,0,10/7/2018,7/16/2018,1
6109,PA,27761415,26326922,54088337,Blue,20180703,45289.06,0,0,0,0,0,3/7/2018,9/7/2018,1
6110,PA,27761415,26326922,54088337,Blue,20180626,45289.06,0,0,0,0,0,6/26/2018,2/7/2018,1
6111,PA,27761415,26326922,54088337,Blue,20180619,45289.06,0,0,0,0,0,6/19/2018,6/25/2018,1
6112,PA,27761415,26326922,54088337,Blue,20180612,45289.06,0,0,0,0,0,12/6/2018,6/18/2018,1
6113,PA,27761415,26326922,54088337,Blue,20180605,45289.06,0,0,0,0,0,5/6/2018,11/6/2018,1
6114,PA,27761415,26326922,54088337,Blue,20180529,45289.06,0,0,0,0,0,5/29/2018,4/6/2018,1
6115,PA,27761415,26326922,54088337,Blue,20180522,45289.06,0,0,0,0,0,5/22/2018,5/28/2018,1
6116,PA,27761415,26326922,54088337,Blue,20180515,45289.06,0,0,0,0,0,5/15/2018,5/21/2018,1
6117,PA,27761415,26326922,54088337,Blue,20180508,45289.06,0,0,0,0,0,8/5/2018,5/14/2018,1
6118,PA,27761415,26326922,54088337,Blue,20180501,45289.06,0,0,0,0,0,1/5/2018,7/5/2018,1
6119,PA,27761415,26326922,54088337,Blue,20180424,45289.06,0,0,0,0,0,4/24/2018,4/30/2018,1
6120,PA,27761415,26326922,54088337,Blue,20180417,45289.06,0,0,0,0,0,4/17/2018,4/23/2018,1
6121,PA,27761415,26326922,54088337,Blue,20180410,45017.14,271.92,0,0,0,0,10/4/2018,4/16/2018,1
6122,PA,27761415,26326922,54088337,Blue,20180403,45289.06,0,0,0,0,0,3/4/2018,9/4/2018,1
6123,PA,27761415,26326922,54088337,Blue,20180327,45289.06,0,0,0,0,0,3/27/2018,2/4/2018,1
6124,RI,2632597,1764906,4397503,Blue,20190806,1095.85,0,0,0,0,0,6/8/2019,12/8/2019,1
6125,RI,2632597,1764906,4397503,Blue,20190730,1095.85,0,0,0,0,0,7/30/2019,5/8/2019,1
6126,RI,2632597,1764906,4397503,Blue,20190723,1095.85,0,0,0,0,0,7/23/2019,7/29/2019,1
6127,RI,2632597,1764906,4397503,Blue,20190716,1095.85,0,0,0,0,0,7/16/2019,7/22/2019,1
6128,RI,2632597,1764906,4397503,Blue,20190709,1095.85,0,0,0,0,0,9/7/2019,7/15/2019,1
6129,RI,2632597,1764906,4397503,Blue,20190702,1095.85,0,0,0,0,0,2/7/2019,8/7/2019,1
6130,RI,2632597,1764906,4397503,Blue,20190625,1095.85,0,0,0,0,0,6/25/2019,1/7/2019,1
6131,RI,2632597,1764906,4397503,Blue,20190618,1095.85,0,0,0,0,0,6/18/2019,6/24/2019,1
6132,RI,2632597,1764906,4397503,Blue,20190611,1095.85,0,0,0,0,0,11/6/2019,6/17/2019,1
6133,RI,2632597,1764906,4397503,Blue,20190604,1095.85,0,0,0,0,0,4/6/2019,10/6/2019,1
6134,RI,2632597,1764906,4397503,Blue,20190528,1095.85,0,0,0,0,0,5/28/2019,3/6/2019,1
6135,RI,2632597,1764906,4397503,Blue,20190521,1095.85,0,0,0,0,0,5/21/2019,5/27/2019,1
6136,RI,2632597,1764906,4397503,Blue,20190514,1095.85,0,0,0,0,0,5/14/2019,5/20/2019,1
6137,RI,2632597,1764906,4397503,Blue,20190507,1095.85,0,0,0,0,0,7/5/2019,5/13/2019,1
6138,RI,2632597,1764906,4397503,Blue,20190430,1095.85,0,0,0,0,0,4/30/2019,6/5/2019,1
6139,RI,2632597,1764906,4397503,Blue,20190423,1095.85,0,0,0,0,0,4/23/2019,4/29/2019,1
6140,RI,2632597,1764906,4397503,Blue,20190416,1095.85,0,0,0,0,0,4/16/2019,4/22/2019,1
6141,RI,2632597,1764906,4397503,Blue,20190409,1095.85,0,0,0,0,0,9/4/2019,4/15/2019,1
6142,RI,2632597,1764906,4397503,Blue,20190402,1095.85,0,0,0,0,0,2/4/2019,8/4/2019,1
6143,RI,2632597,1764906,4397503,Blue,20190326,1095.85,0,0,0,0,0,3/26/2019,1/4/2019,1
6144,RI,2632597,1764906,4397503,Blue,20190319,1095.85,0,0,0,0,0,3/19/2019,3/25/2019,1
6145,RI,2632597,1764906,4397503,Blue,20190312,1095.85,0,0,0,0,0,12/3/2019,3/18/2019,1
6146,RI,2632597,1764906,4397503,Blue,20190305,1095.85,0,0,0,0,0,5/3/2019,11/3/2019,1
6147,RI,2632597,1764906,4397503,Blue,20190226,1095.85,0,0,0,0,0,2/26/2019,4/3/2019,1
6148,RI,2632597,1764906,4397503,Blue,20190219,1095.85,0,0,0,0,0,2/19/2019,2/25/2019,1
6149,RI,2632597,1764906,4397503,Blue,20190212,1095.85,0,0,0,0,0,12/2/2019,2/18/2019,1
6150,RI,2632597,1764906,4397503,Blue,20190205,1095.85,0,0,0,0,0,5/2/2019,11/2/2019,1
6151,RI,2632597,1764906,4397503,Blue,20190129,1095.85,0,0,0,0,0,1/29/2019,4/2/2019,1
6152,RI,2632597,1764906,4397503,Blue,20190122,1095.85,0,0,0,0,0,1/22/2019,1/28/2019,1
6153,RI,2632597,1764906,4397503,Blue,20190115,1095.85,0,0,0,0,0,1/15/2019,1/21/2019,1
6154,RI,2632597,1764906,4397503,Blue,20190108,1095.85,0,0,0,0,0,8/1/2019,1/14/2019,1
6155,RI,2632597,1764906,4397503,Blue,20190101,1095.85,0,0,0,0,0,1/1/2019,7/1/2019,1
6156,RI,2632597,1764906,4397503,Blue,20181225,1095.85,0,0,0,0,0,12/25/2018,12/31/2018,1
6157,RI,2632597,1764906,4397503,Blue,20181218,1095.85,0,0,0,0,0,12/18/2018,12/24/2018,1
6158,RI,2632597,1764906,4397503,Blue,20181211,1095.85,0,0,0,0,0,11/12/2018,12/17/2018,1
6159,RI,2632597,1764906,4397503,Blue,20181204,1095.85,0,0,0,0,0,4/12/2018,10/12/2018,1
6160,RI,2632597,1764906,4397503,Blue,20181127,1095.85,0,0,0,0,0,11/27/2018,3/12/2018,1
6161,RI,2632597,1764906,4397503,Blue,20181120,1095.85,0,0,0,0,0,11/20/2018,11/26/2018,1
6162,RI,2632597,1764906,4397503,Blue,20181113,1095.85,0,0,0,0,0,11/13/2018,11/19/2018,1
6163,RI,2632597,1764906,4397503,Blue,20181106,1095.85,0,0,0,0,0,6/11/2018,12/11/2018,1
6164,RI,2632597,1764906,4397503,Blue,20181030,1095.85,0,0,0,0,0,10/30/2018,5/11/2018,1
6165,RI,2632597,1764906,4397503,Blue,20181023,1095.85,0,0,0,0,0,10/23/2018,10/29/2018,1
6166,RI,2632597,1764906,4397503,Blue,20181016,1095.85,0,0,0,0,0,10/16/2018,10/22/2018,1
6167,RI,2632597,1764906,4397503,Blue,20181009,1095.85,0,0,0,0,0,9/10/2018,10/15/2018,1
6168,RI,2632597,1764906,4397503,Blue,20181002,1095.85,0,0,0,0,0,2/10/2018,8/10/2018,1
6169,RI,2632597,1764906,4397503,Blue,20180925,811.24,284.61,0,0,0,0,9/25/2018,1/10/2018,1
6170,RI,2632597,1764906,4397503,Blue,20180918,680.3,415.56,0,0,0,0,9/18/2018,9/24/2018,1
6171,RI,2632597,1764906,4397503,Blue,20180911,680.3,415.56,0,0,0,0,11/9/2018,9/17/2018,1
6172,RI,2632597,1764906,4397503,Blue,20180904,680.3,415.56,0,0,0,0,4/9/2018,10/9/2018,1
6173,RI,2632597,1764906,4397503,Blue,20180828,824.24,271.62,0,0,0,0,8/28/2018,3/9/2018,1
6174,RI,2632597,1764906,4397503,Blue,20180821,808.32,287.53,0,0,0,0,8/21/2018,8/27/2018,1
6175,RI,2632597,1764906,4397503,Blue,20180814,808.32,287.53,0,0,0,0,8/14/2018,8/20/2018,1
6176,RI,2632597,1764906,4397503,Blue,20180807,808.33,287.53,0,0,0,0,7/8/2018,8/13/2018,1
6177,RI,2632597,1764906,4397503,Blue,20180731,808.33,287.53,0,0,0,0,7/31/2018,6/8/2018,1
6178,RI,2632597,1764906,4397503,Blue,20180724,17.39,1078.46,0,0,0,0,7/24/2018,7/30/2018,1
6179,RI,2632597,1764906,4397503,Blue,20180717,16.33,1079.52,0,0,0,0,7/17/2018,7/23/2018,1
6180,RI,2632597,1764906,4397503,Blue,20180710,16.33,1079.52,0,0,0,0,10/7/2018,7/16/2018,1
6181,RI,2632597,1764906,4397503,Blue,20180703,938.65,157.2,0,0,0,0,3/7/2018,9/7/2018,1
6182,RI,2632597,1764906,4397503,Blue,20180626,938.67,157.19,0,0,0,0,6/26/2018,2/7/2018,1
6183,RI,2632597,1764906,4397503,Blue,20180619,938.67,157.19,0,0,0,0,6/19/2018,6/25/2018,1
6184,RI,2632597,1764906,4397503,Blue,20180612,1095.85,0,0,0,0,0,12/6/2018,6/18/2018,1
6185,RI,2632597,1764906,4397503,Blue,20180605,1095.85,0,0,0,0,0,5/6/2018,11/6/2018,1
6186,RI,2632597,1764906,4397503,Blue,20180529,1095.85,0,0,0,0,0,5/29/2018,4/6/2018,1
6187,RI,2632597,1764906,4397503,Blue,20180522,1095.85,0,0,0,0,0,5/22/2018,5/28/2018,1
6188,RI,2632597,1764906,4397503,Blue,20180515,1095.85,0,0,0,0,0,5/15/2018,5/21/2018,1
6189,RI,2632597,1764906,4397503,Blue,20180508,1095.85,0,0,0,0,0,8/5/2018,5/14/2018,1
6190,RI,2632597,1764906,4397503,Blue,20180501,1095.85,0,0,0,0,0,1/5/2018,7/5/2018,1
6191,RI,2632597,1764906,4397503,Blue,20180424,1095.85,0,0,0,0,0,4/24/2018,4/30/2018,1
6192,RI,2632597,1764906,4397503,Blue,20180417,1095.85,0,0,0,0,0,4/17/2018,4/23/2018,1
6193,RI,2632597,1764906,4397503,Blue,20180410,1095.85,0,0,0,0,0,10/4/2018,4/16/2018,1
6194,RI,2632597,1764906,4397503,Blue,20180403,1095.85,0,0,0,0,0,3/4/2018,9/4/2018,1
6195,RI,2632597,1764906,4397503,Blue,20180327,1095.85,0,0,0,0,0,3/27/2018,2/4/2018,1
6196,RI,2632597,1764906,4397503,Blue,20180320,1095.85,0,0,0,0,0,3/20/2018,3/26/2018,1
6197,RI,2632597,1764906,4397503,Blue,20180313,1095.85,0,0,0,0,0,3/13/2018,3/19/2018,1
6198,RI,2632597,1764906,4397503,Blue,20180306,1095.85,0,0,0,0,0,6/3/2018,12/3/2018,1
6199,RI,2632597,1764906,4397503,Blue,20180227,1095.85,0,0,0,0,0,2/27/2018,5/3/2018,1
6200,RI,2632597,1764906,4397503,Blue,20180220,1095.85,0,0,0,0,0,2/20/2018,2/26/2018,1
6201,RI,2632597,1764906,4397503,Blue,20180213,1095.85,0,0,0,0,0,2/13/2018,2/19/2018,1
6202,RI,2632597,1764906,4397503,Blue,20180206,1095.85,0,0,0,0,0,6/2/2018,12/2/2018,1
6203,RI,2632597,1764906,4397503,Blue,20180130,1095.85,0,0,0,0,0,1/30/2018,5/2/2018,1
6204,RI,2632597,1764906,4397503,Blue,20180123,1095.85,0,0,0,0,0,1/23/2018,1/29/2018,1
6205,RI,2632597,1764906,4397503,Blue,20180116,1095.85,0,0,0,0,0,1/16/2018,1/22/2018,1
6206,RI,2632597,1764906,4397503,Blue,20180109,1095.85,0,0,0,0,0,9/1/2018,1/15/2018,1
6207,RI,2632597,1764906,4397503,Blue,20180102,1095.85,0,0,0,0,0,2/1/2018,8/1/2018,1
6208,RI,2632597,1764906,4397503,Blue,20171226,1095.85,0,0,0,0,0,12/26/2017,1/1/2018,1
6209,RI,2632597,1764906,4397503,Blue,20171219,1095.85,0,0,0,0,0,12/19/2017,12/25/2017,1
6210,RI,2632597,1764906,4397503,Blue,20171212,1095.85,0,0,0,0,0,12/12/2017,12/18/2017,1
6211,RI,2632597,1764906,4397503,Blue,20171205,1095.85,0,0,0,0,0,5/12/2017,11/12/2017,1
6212,RI,2632597,1764906,4397503,Blue,20171128,1095.85,0,0,0,0,0,11/28/2017,4/12/2017,1
6213,RI,2632597,1764906,4397503,Blue,20171121,1095.85,0,0,0,0,0,11/21/2017,11/27/2017,1
6214,RI,2632597,1764906,4397503,Blue,20171114,1095.85,0,0,0,0,0,11/14/2017,11/20/2017,1
6215,RI,2632597,1764906,4397503,Blue,20171107,1095.85,0,0,0,0,0,7/11/2017,11/13/2017,1
6216,RI,2632597,1764906,4397503,Blue,20171031,1095.85,0,0,0,0,0,10/31/2017,6/11/2017,1
6217,RI,2632597,1764906,4397503,Blue,20171024,0,1095.85,620.49,0,0,0,10/24/2017,10/30/2017,1
6218,RI,2632597,1764906,4397503,Blue,20171017,0,1095.85,366.74,0,0,0,10/17/2017,10/23/2017,1
6219,RI,2632597,1764906,4397503,Blue,20171010,0,1095.85,0,0,0,0,10/10/2017,10/16/2017,1
6220,RI,2632597,1764906,4397503,Blue,20171003,0.14,1095.72,0,0,0,0,3/10/2017,9/10/2017,1
6221,RI,2632597,1764906,4397503,Blue,20170926,0.14,1095.72,0,0,0,0,9/26/2017,2/10/2017,1
6222,RI,2632597,1764906,4397503,Blue,20170919,697.33,398.52,0,0,0,0,9/19/2017,9/25/2017,1
6223,RI,2632597,1764906,4397503,Blue,20170912,697.33,398.52,0,0,0,0,12/9/2017,9/18/2017,1
6224,RI,2632597,1764906,4397503,Blue,20170905,697.33,398.52,0,0,0,0,5/9/2017,11/9/2017,1
6225,RI,2632597,1764906,4397503,Blue,20170829,697.33,398.52,0,0,0,0,8/29/2017,4/9/2017,1
6226,RI,2632597,1764906,4397503,Blue,20170822,915.19,180.66,0,0,0,0,8/22/2017,8/28/2017,1
6227,RI,2632597,1764906,4397503,Blue,20170815,915.19,180.66,0,0,0,0,8/15/2017,8/21/2017,1
6228,RI,2632597,1764906,4397503,Blue,20170808,1095.85,0,0,0,0,0,8/8/2017,8/14/2017,1
6229,RI,2632597,1764906,4397503,Blue,20170801,1095.85,0,0,0,0,0,1/8/2017,7/8/2017,1
6230,RI,2632597,1764906,4397503,Blue,20170725,1095.85,0,0,0,0,0,7/25/2017,7/31/2017,1
6231,RI,2632597,1764906,4397503,Blue,20170718,1095.85,0,0,0,0,0,7/18/2017,7/24/2017,1
6232,RI,2632597,1764906,4397503,Blue,20170711,1095.85,0,0,0,0,0,11/7/2017,7/17/2017,1
6233,RI,2632597,1764906,4397503,Blue,20170704,1095.85,0,0,0,0,0,4/7/2017,10/7/2017,1
6234,RI,2632597,1764906,4397503,Blue,20170627,1095.85,0,0,0,0,0,6/27/2017,3/7/2017,1
6235,RI,2632597,1764906,4397503,Blue,20170620,1095.85,0,0,0,0,0,6/20/2017,6/26/2017,1
6236,RI,2632597,1764906,4397503,Blue,20170613,1095.85,0,0,0,0,0,6/13/2017,6/19/2017,1
6237,RI,2632597,1764906,4397503,Blue,20170606,1095.85,0,0,0,0,0,6/6/2017,12/6/2017,1
6238,RI,2632597,1764906,4397503,Blue,20170530,1095.85,0,0,0,0,0,5/30/2017,5/6/2017,1
6239,RI,2632597,1764906,4397503,Blue,20170523,1095.85,0,0,0,0,0,5/23/2017,5/29/2017,1
6240,RI,2632597,1764906,4397503,Blue,20170516,1095.85,0,0,0,0,0,5/16/2017,5/22/2017,1
6241,RI,2632597,1764906,4397503,Blue,20170509,1095.85,0,0,0,0,0,9/5/2017,5/15/2017,1
6242,RI,2632597,1764906,4397503,Blue,20170502,1095.85,0,0,0,0,0,2/5/2017,8/5/2017,1
6243,RI,2632597,1764906,4397503,Blue,20170425,1095.85,0,0,0,0,0,4/25/2017,1/5/2017,1
6244,RI,2632597,1764906,4397503,Blue,20170418,1095.85,0,0,0,0,0,4/18/2017,4/24/2017,1
6245,RI,2632597,1764906,4397503,Blue,20170411,1095.85,0,0,0,0,0,11/4/2017,4/17/2017,1
6246,RI,2632597,1764906,4397503,Blue,20170404,1095.85,0,0,0,0,0,4/4/2017,10/4/2017,1
6247,RI,2632597,1764906,4397503,Blue,20170328,0,1095.85,0,0,0,0,3/28/2017,3/4/2017,1
6248,RI,2632597,1764906,4397503,Blue,20170321,0,1095.85,0,0,0,0,3/21/2017,3/27/2017,1
6249,RI,2632597,1764906,4397503,Blue,20170314,0,1095.85,1095.85,0,0,0,3/14/2017,3/20/2017,1
6250,RI,2632597,1764906,4397503,Blue,20170307,0,1095.85,1095.85,0,0,0,7/3/2017,3/13/2017,1
6251,RI,2632597,1764906,4397503,Blue,20170228,0,1095.85,1095.85,0,0,0,2/28/2017,6/3/2017,1
6252,RI,2632597,1764906,4397503,Blue,20170221,0,1095.85,1095.85,0,0,0,2/21/2017,2/27/2017,1
6253,RI,2632597,1764906,4397503,Blue,20170214,0,1095.85,1095.85,0,0,0,2/14/2017,2/20/2017,1
6254,RI,2632597,1764906,4397503,Blue,20170207,0,1095.85,1095.85,0,0,0,7/2/2017,2/13/2017,1
6255,RI,2632597,1764906,4397503,Blue,20170131,0,1095.85,1095.85,0,0,0,1/31/2017,6/2/2017,1
6256,RI,2632597,1764906,4397503,Blue,20170124,0,1095.85,1095.85,0,0,0,1/24/2017,1/30/2017,1
6257,RI,2632597,1764906,4397503,Blue,20170117,0,1095.85,1095.85,0,0,0,1/17/2017,1/23/2017,1
6258,RI,2632597,1764906,4397503,Blue,20170110,0,1095.85,1095.85,0,0,0,10/1/2017,1/16/2017,1
